,TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
3588,254629854,3482.01,,5,5,5,5,5,5,5,28.8,80.9,57.95,2,0,0,PC,False,10.7989,0.006,,1,qlp-s38-tois-FP,FAINT,15:46:10.24,-43:22:05.6,-14.595,0.093,-18.508,0.065,2459359.54722,0.0013316,0.9714298,2.9e-06,1.251,0.224,1.792944,0.003675,1650.0,3.3845,8.81333,0.626163,2557.87,1981.0,27.0,492.34,10.4695,6495.0,133.9,3.89,0.09,2.18,0.11,,,1.33,0.213055,12,2021-06-16,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; TFOP FP; retired as EB
3604,21113347,3497.01,,5,5,5,5,5,5,5,55.4,67.9,317.0,0,0,0,PC,True,11.4007,0.006,,1,spoc,SPOC,12:27:08.95,-48:58:42.28,,,,,2459310.816523,0.0014173619,4.21806867604378,0.00044293504,3.45698314254477,0.09439024,8.436261,0.202549,7739.9746816027,186.53735,9.86790116899197,0.18708754,382.711193577154,1128.0738729284,32.640713,403.591,,5780.0,,4.438,,1.0,,,,,,37,2021-06-21,2021-06-21,2022-12-14 12:09:24,HATS-58 A b; spoc is assuming solar radius
3611,117689799,3504.01,,5,5,5,5,5,5,5,94.9,223.7,129.97,0,7,1,PC,False,11.6006,0.007,,1,spoc-s14-s55-b0A-APC,FAINT,20:02:56.4,24:26:06.49,4.563,0.036,-10.646,0.04,2459771.874948,0.0005375496,2.15704617394202,3.6668574e-05,2.34366224776958,0.035997912,19.642084,0.358692,17928.3672772561,330.31314,14.5949243123749,0.7268147,1041.32494988773,1448.8262904268,58.927864,299.999,2.492,5863.0,140.7,4.42,0.08,1.04534995555878,0.0500503,,,1.06,0.138061,"14,54,55",2021-06-23,2024-09-06,2024-09-07 00:00:00,found in faint-star QLP search; TFOP SB1/APC
3614,86451883,3507.01,,5,5,5,5,5,5,5,31.0,85.4,54.02,0,0,0,PC,False,13.3911,0.006,,1,qlp-s14-faintsearch,FAINT,19:54:14.71,32:25:32.58,-1.004,0.029,-23.111,0.032,2458708.663596,0.0080666,1.7561019,0.001041,2.858,0.536,12.020249,0.052415,11010.0,48.2745,8.43478,,1012.39,1571.0,9.0,378.906,2.7575,4896.0,122.0,4.52,,0.81,,,,0.801,,14,2021-06-23,2024-08-22,2024-08-22 00:00:00,low SNR; found in faint-star QLP search
3615,278968371,3508.01,,5,5,5,5,5,5,5,54.7,109.2,122.53,0,0,0,PC,False,12.4162,0.032,,1,qlp-s14-faintsearch,FAINT,19:20:18.97,21:22:17.31,-5.342,0.033,-1.476,0.041,2458707.691822,0.0041384,1.2997811,0.0003363,2.35,0.272,7.779964,0.012731,7140.0,11.7254,13.6803,0.895715,3036.53,2068.0,17.0,535.034,8.240501,6053.0,247.7,4.08,0.09,1.61,0.08,,,1.13,0.189611,14,2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3619,40779013,3512.01,,5,5,5,5,5,5,5,72.3,86.4,317.0,1,4,1,PC,False,11.8744,0.006,,1,qlp-s14-faintsearch,FAINT,19:33:55.24,34:34:25.47,,,,,2458708.891857,0.0021615,1.7113115,0.0002522,1.562,0.339,10.736555,0.024791,9840.0,22.8329,,,1522.7,1740.0,19.0,611.126,,6845.2,270.1,,,,,,,,,14,2021-06-23,2024-08-22,2024-08-22 00:00:00,some odd-even; V-shaped; found in faint-star QLP search
3631,106224626,3524.01,,5,5,5,5,5,5,5,46.6,152.2,119.59,0,0,0,PC,False,13.4979,0.006,,1,qlp-s15-faintsearch,FAINT,20:04:18.91,34:23:52.83,-5.199,0.028,-5.857,0.032,2458731.298955,0.0034507,3.3418892,0.0004222,2.084,0.209,27.332571,0.045329,24860.0,41.749,13.4003,,123.578,928.0,15.0,380.532,2.779,4874.0,122.0,4.53,,0.8,,,,0.795,,"14,15",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3632,373576942,3525.01,,5,5,5,5,5,5,5,53.7,47.5,317.0,1,0,0,PC,False,12.8424,0.009,,1,qlp-s15-faintsearch,FAINT,21:21:42.71,37:49:22.2,-4.599,0.023,-11.514,0.026,2458731.568477,0.0043856,0.8912218,0.0003058,1.846,0.309,9.991173,0.026276,9160.0,24.2008,15.1782,1.1299,4445.59,2274.0,16.0,891.899,12.153,6245.0,136.1,4.12,0.09,1.59,0.08,,,1.21,0.173465,15,2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3633,89876424,3526.01,,5,5,5,5,5,5,5,41.4,45.4,317.0,0,0,0,PC,False,13.3403,0.013,,1,qlp-s15-faintsearch,FAINT,20:06:05,34:18:55.27,-1.741,0.032,-5.531,0.031,2458733.088312,0.0069156,1.5380702,0.0003362,2.226,0.32,9.563906,0.02663,8770.0,24.5268,18.9812,,1996.94,1862.0,11.0,1277.4,30.515,6125.0,122.0,3.87,,2.06,,,,1.16,,"14,15",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3635,67247610,3528.01,,5,5,5,5,5,5,5,,,317.0,4,0,2,EB,False,13.134,0.017,,1,spoc-s75-b0A,FAINT,20:47:26.94,37:07:04.2,,,,,2460340.791704,0.0024432575,1.97406135772377,0.00030612832,2.16272291837824,0.13185047,21.493164,1.424984,19601.2829645848,1311.5981,,,1053.27513111875,1452.92852606712,13.543823,,,3633.7,351.2,,,,,,,,,"15,55,75",2021-06-23,2024-09-06,2024-09-06 00:00:00,V-shaped; found in faint-star QLP search
3641,27916356,3534.01,TIC 27916356.01,3,5,5,3,5,4,5,33.9,82.8,121.31,0,15,2,KP,True,12.6877,0.007,,1,spoc-s14-s60-b0A-KP,FAINT,19:47:20.94,48:14:23.89,0.961,0.025,8.429,0.026,2459421.606981,0.0005330171,3.23469439654228,6.0127963e-06,3.57108929808516,0.06467442,11.083728,0.144007,10156.5613928313,132.62682,13.3160022506761,0.66257846,843.711150628948,1374.57422721561,59.57358,587.039,5.0285,5613.0,107.7,4.2,0.08,1.31473994255066,0.059593,0.27,0.1,0.99,0.131661,"14,15,41,54,55,56",2021-06-23,2024-09-06,2024-09-06 00:00:00,Kepler-6 b; found in faint-star QLP search
3643,27844066,3536.01,,5,5,5,5,5,5,5,58.0,70.6,317.0,1,0,0,PC,False,12.5299,0.006,,1,qlp-s15-faintsearch,FAINT,19:45:39.44,51:09:43.1,-8.265,2.085,-5.897,2.085,2458732.821053,0.0015932,1.8532983,9.98e-05,1.197,0.21,11.778755,0.021269,10790.0,19.5896,,,480.295,1304.0,18.0,777.748,,6292.8,284.0,,,,,,,,,"14,15",2021-06-23,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search
3644,294599100,3537.01,,5,5,5,5,5,5,5,42.8,54.5,317.0,1,0,0,EB,False,12.6275,0.006,,1,qlp-s41-tois,FAINT,20:09:08.24,49:09:17.55,18.728,0.029,-12.158,0.029,2459440.870522,0.0014025,5.6133922,1.57e-05,1.424,0.38,17.346758,0.558152,15850.0,513.945,15.2695,2.76607,91.3894,861.0,27.0,449.327,3.0325,5848.0,234.5,4.41,0.09,1.07,0.05,,,1.056,0.146743,"14,15,41",2021-06-23,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search; strong odd/even depth difference in the V-shaped event in qlp-s41-tois
3647,17865622,3540.01,,3,5,5,3,4,4,4,76.1,212.5,100.58,2,10,5,CP,True,10.9541,0.007,,1,spoc-s56-b0A,FAINT,21:55:38.73,28:10:46.2,8.41,0.861,2.65,0.859,2459826.736428,0.00060953526,3.11984038989874,0.00012818676,1.76467229033528,0.03779436,8.739208,0.307411,8016.80095305528,283.0963,12.1757999749746,1.3005697,728.1777182852,1324.88778476352,52.71582,,,6011.2,41.8,,,1.13476002216339,0.105497,0.201,0.04,,,"15,56",2021-06-23,2024-09-06,2024-09-06 00:00:00,TOI-3540 A b; found in faint-star QLP search
3648,291147951,3541.01,,5,5,5,5,5,5,5,96.8,157.2,317.0,1,0,0,PC,False,13.3888,0.006,,1,qlp-s41-tois,FAINT,20:40:29.12,25:20:12.82,-5.184,0.035,-12.058,0.034,2459444.951847,0.0029031,2.5313956,1.36e-05,3.128,0.208,10.517272,3.991687,9640.0,3669.73,23.2858,,3659.88,2166.0,20.0,721.677,12.8675,5854.0,122.0,4.36,,1.13,,,,1.057,,"14,15,41",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; possible centroid offset in qlp-s41-tois
3649,16187321,3542.01,,5,5,5,5,5,5,5,40.3,116.5,129.18,1,7,0,PC,False,11.7211,0.022,,1,qlp-s55-tois,FAINT,20:29:30.47,36:58:14.5,-11.357,0.036,-23.555,0.038,2459813.403681,0.0007292,4.2021893,4.4e-06,2.742,0.076,10.155552,0.21087,9310.0,194.2,14.1363,2.25235,523.564,1332.0,69.0,503.905,6.1525,6702.0,194.0,4.29,0.09,1.42,0.06,,,1.42,0.232747,"14,15,41,55",2021-06-23,2024-08-22,2024-08-27 12:02:43,found in faint-star QLP search; TFOP SB1/APC
3655,271167979,3548.01,,5,5,5,5,5,5,5,330.7,218.0,317.0,2,0,0,PC,False,13.0744,0.007,,1,qlp-s15-faintsearch,FAINT,19:38:13.92,47:46:59.26,11.27,0.027,20.887,0.028,2458733.079623,0.0010169,0.3093954,1.04e-05,0.442,0.083,8.370639,4.391945,7680.0,4036.96,15.7244,,1703.73,1789.0,28.0,287.244,1.251,4769.0,122.0,4.59,,0.73,,,,0.77,,"14,15",2021-06-23,2024-08-22,2024-08-22 00:00:00,ultra-short orbital period; found in faint-star QLP search
3664,271042173,3557.01,,5,5,5,5,5,5,5,41.0,31.4,317.0,0,0,0,EB,False,11.857,0.018,,1,qlp-s15-faintsearch,FAINT,19:37:57.1,46:00:07.74,-17.71,1.072,-20.804,1.072,2458733.141437,0.0025961,0.476873,4.42e-05,1.135,0.229,2.097496,0.008386,1930.0,7.72333,16.2032,3.79009,5402.97,2388.0,21.0,447.387,,5877.0,697.0,,,3.57,0.8,-0.382371,0.00707926,,,"14,15",2021-06-23,2024-08-22,2024-08-22 00:00:00,known FP from Kepler (KOI 6204.01)
3668,172754786,3561.01,,5,5,5,5,5,5,5,40.9,83.9,317.0,1,0,0,EB,False,12.8903,0.012,,1,qlp-s41-tois,FAINT,19:59:14.4,38:23:37.15,-3.035,0.027,-7.855,0.028,2459771.049138,0.005140771,4.1273472,2.34e-05,2.74,0.389,20.650414,0.043973,18840.0,40.4997,20.1447,1.21618,1041.76,1582.0,20.0,1067.6,19.185,7795.0,149.9,4.39,0.08,1.44,0.05,,,1.85,0.286988,"14,15,41,54",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3669,193708920,3562.01,,5,5,5,5,5,5,5,35.8,140.8,39.45,0,0,0,PC,False,11.9635,0.006,,1,qlp-s15-faintsearch,FAINT,20:25:01.5,46:55:23.15,14.763,0.048,42.064,0.042,2458732.453924,0.0064229,1.3298469,0.0003009,3.007,0.139,2.38037,0.867118,2190.0,798.326,6.98364,2.55227,32313.0,3735.0,18.0,289.309,2.213,5791.1,52.5,4.69,0.09,0.81,0.04,,,1.177,0.171211,"14,15",2021-06-23,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search
3670,169461816,3563.01,,3,5,5,3,5,4,5,22.7,42.2,317.0,0,9,5,KP,True,10.931,0.006,,1,spoc-s14-s55-b0A-KP,FAINT,19:49:48.9,41:00:39.67,3.041,0.047,2.598,0.042,2459800.506508,0.0014357478,17.8552321636383,3.4286568e-05,7.52582297082584,0.11007359,9.631459,0.179826,8831.67117438502,165.61226,14.5976753119233,0.68686056,183.213642695366,938.337778729687,42.920555,399.398,4.3495,6779.2,106.3,4.25,0.09,1.49114000797272,0.0669849,0.0814669,0.00885691,1.454,0.245892,"14,15,54,55",2021-06-23,2024-09-08,2024-09-08 00:00:00,found in faint-star QLP search; Kepler-448 b
3672,1965256662,3565.01,,5,5,5,5,5,5,5,56.7,144.7,111.34,0,0,0,O,False,11.9683,0.008,,1,qlp-s15-faintsearch,FAINT,20:34:14.85,35:23:42.73,-7.377,0.038,-13.809,0.041,2458727.428216,0.0015976,4.3170598,0.0002595,2.879,0.148,11.175254,0.005188,10240.0,4.77829,12.9424,0.684476,361.994,1215.0,17.0,440.708,5.2035,6017.0,147.1,4.29,0.08,1.25,0.06,,,1.113,0.145373,"14,15",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; double alert with TIC 313408643/TOI 3533; this one retired as TFOP FP
3673,169187982,3566.01,,5,5,5,5,5,5,5,109.5,189.4,317.0,2,0,0,EB,False,13.33,0.011,,1,qlp-s41-tois,FAINT,19:49:11.02,38:51:26.02,-1.541,0.026,-2.519,0.029,2459446.399559,0.0013382,1.764534,4.8e-06,2.187,0.182,29.851811,2.132089,27120.0,1961.8,23.84,,3379.0,2124.0,43.0,845.721,10.8265,6479.0,122.0,4.4,,1.2,,,,1.32,,"14,15,41",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; retired as NEB by TFOP
3675,160390955,3568.01,,3,5,5,3,4,4,4,16.4,78.3,33.72,6,3,5,PC,True,12.0729,0.006,,1,spoc-s14-s60-b0A-PC,QLP,21:30:24.57,34:44:22.49,26.349,0.034,-7.721,0.049,2459799.383297,0.0014936574,4.41780423888484,0.00019706432,2.58814339581697,0.13879806,7.397475,0.254778,6790.16820561935,234.63203,6.4020317000258,0.7326464,130.148135398227,861.448337466317,24.302551,197.906,1.2975,4864.0,135.9,4.55,0.09,0.785799026489258,0.0516809,,,0.792,0.0942297,"15,55,56",2021-06-23,2023-05-19,2024-09-07 12:02:52,found in faint-star QLP search
3679,1976308113,3572.01,,5,5,5,5,5,5,5,,,317.0,0,0,0,PC,False,13.0852,0.6,,1,qlp-s16-faintsearch,FAINT,20:59:34.88,52:23:47.06,17.437,0.057,8.666,0.036,2458761.60297,0.0012315,2.7568649,0.0001438,2.312,0.112,20.141504,0.009852,18380.0,9.07367,,,,,45.0,425.989,4.317,,,,,,,,,,,"15,16",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3685,358186451,3578.01,,5,5,5,5,5,5,5,6.6,38.3,16.34,0,2,1,EB,False,10.9683,0.006,,1,qlp-s16-faintsearch,FAINT,21:08:29.95,49:06:46.23,-1.389,0.048,-17.23,0.048,2459851.521255,0.0057143,1.3176767,8.9e-06,1.692,0.452,0.575593,0.086812,530.0,79.9536,4.16809,0.392416,3463.78,2137.0,9.0,460.849,6.102,7176.0,503.1,4.16,0.1,1.73,0.07,,,1.604,0.316671,"15,16,55,56",2021-06-23,2024-08-22,2024-08-22 00:00:00,low SNR; found in faint-star QLP search; TFOP FP/NEB
3686,316606244,3579.01,,5,5,5,5,5,5,5,,,7.52,2,0,0,PC,False,10.9511,0.037,,1,qlp-s16-faintsearch,FAINT,21:28:07.01,56:49:23.3,-2.689,0.122,-4.252,0.117,2458762.172026,0.0137756,3.310636,0.0014244,3.9,0.807,0.640773,0.002864,590.0,2.63784,,,126.954,935.0,10.0,4982.73,1564.38,3245.0,122.0,,,,,,,,,"15,16",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3687,305478010,3580.01,,5,5,5,5,5,5,5,38.2,132.4,61.78,0,0,0,PC,False,13.2966,0.007,,1,qlp-s16-faintsearch,FAINT,22:01:05.11,38:31:49.02,132.913,0.026,85.071,0.038,2458762.231266,0.0016564,3.121339,0.0001901,4.331,0.173,28.937075,0.007128,26300.0,6.56512,9.21314,0.317389,235.634,1091.0,38.0,153.214,0.5745,3858.0,157.0,4.69,0.01,0.56,0.02,,,0.5503,0.0203789,"15,16",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3688,295413003,3581.01,,5,5,5,5,5,5,5,,,56.22,0,0,0,PC,False,12.9875,0.006,,1,qlp-s16-faintsearch,FAINT,20:13:28.56,53:16:36.66,-7.091,2.171,-8.315,2.171,2458757.57084,0.0046438,3.0373017,0.0003588,4.664,0.631,6.850849,0.624084,6290.0,574.637,,,3202.79,2095.0,21.0,,,4903.0,88.6,,,,,,,,,"14,15,16",2021-06-23,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search
3702,440113053,3595.01,,3,5,5,3,5,4,5,65.9,158.8,98.34,1,14,0,KP,True,12.8416,0.007,,1,spoc-s57-b0A,FAINT,00:19:26.23,44:01:39.35,0.985,0.031,-8.866,0.017,2459854.762356,0.0004933231,1.80537598367945,5.4447555e-05,2.07902486976053,0.045972418,23.798083,0.366017,21680.3724997718,337.05713,12.0157766266376,0.80621356,535.342285152919,1226.81093026069,50.42036,329.036,2.867,5090.0,127.7,4.54,0.09,0.820537984371185,0.0519572,,,0.85,0.104342,"17,57",2021-06-23,2024-09-06,2024-09-07 00:00:00,found in faint-star QLP search; Qatar-4 b
3704,267650535,3597.01,,3,5,5,3,5,4,5,58.0,182.2,91.87,0,1,0,KP,True,11.9475,0.006,,1,spoc-s57-b0A,FAINT,00:38:03.98,34:42:41.05,-26.775,0.056,-32.478,0.058,2459853.969135,0.0004159364,4.00882450354233,9.647902e-05,2.73709593885612,0.036535446,23.57989,0.20411,21483.7462243155,187.97467,11.544426196776,0.72864586,165.190060999722,914.356860847222,110.65019,202.078,1.461,5007.0,114.7,4.56,0.08,0.795696020126343,0.0489648,0.32,0.07,0.831,0.0975788,"17,57",2021-06-23,2024-09-08,2024-09-08 00:00:00,found in faint-star QLP search; HAT-P-19 b
3715,267867517,3608.01,,5,5,5,5,5,5,5,14.7,36.4,116.03,0,0,0,PC,False,13.1802,0.016,,1,qlp-s17-faintsearch,FAINT,20:49:49.5,56:53:47.64,-5.066,0.032,-4.88,0.03,2458787.3585,0.0114087,2.6816329,0.000715,2.695,0.604,3.37101,0.018669,3100.0,17.1943,13.2689,,1859.62,1829.0,9.0,1162.86,24.665,7047.0,122.0,3.89,,2.34,,,,1.56,,"15,16,17",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3717,267484653,3610.01,,5,5,5,5,5,5,5,37.4,74.9,111.48,1,2,2,EB,False,12.3512,0.008,,1,spoc-s14-s60-b0A-APC,FAINT,19:54:49.42,58:18:05.91,-15.839,0.068,1.501,0.079,2459853.828611,0.002738409,1.73848091918219,1.2609983e-05,2.67774846612737,0.08385708,4.224008,0.163647,3882.89742169919,150.71355,12.9358520978236,0.81356364,3182.43410842835,1915.62106761145,28.276943,640.122,15.2775,5540.0,126.8,3.95,0.08,1.72092998027802,0.0970854,,,0.97,0.117673,"14,15,16,17,41,47,54,55,56,57",2021-06-23,2024-09-06,2024-09-07 00:00:00,found in faint-star QLP search; weak centroid offset; variable host; retired as TFOP FP/NEB
3719,233948455,3612.01,,3,5,5,3,5,4,5,87.0,172.2,128.67,2,15,1,KP,True,12.883,0.006,,1,qlp-s41-tois,FAINT,20:20:53.27,59:26:56.05,9.112,0.033,30.79,0.027,2459854.418388,0.00039701044,1.4822451,1.1e-06,1.595,0.053,24.064054,0.002995,21920.0,2.75825,14.0641,0.891826,442.993,1278.0,115.0,360.313,1.911,5115.0,101.7,4.45,0.08,0.91,0.06,0.23,0.1,0.86,0.0996368,"14,15,17,41,55,57",2021-06-23,2024-08-22,2024-08-22 00:00:00,TrES-5 b; found in faint-star QLP search
3721,233831759,3614.01,,5,5,5,5,5,5,5,30.2,77.2,91.31,0,0,0,PC,False,11.171,0.225,,1,qlp-s17-faintsearch,FAINT,20:15:06.64,59:40:35.66,,,,,2458785.269757,0.0011755,2.9708603,5.45e-05,3.122,0.138,4.373456,0.001015,4020.0,0.93478,,,,,40.0,,,,,,,,,,,,,"14,15,16,17",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3728,435861696,3621.01,,5,5,5,5,5,5,5,38.2,45.8,317.0,3,0,0,PC,False,12.0,0.589,,1,qlp-s17-faintsearch,FAINT,00:47:33.09,21:56:18.79,,,,,2458779.819452,0.0005466,5.6902814,0.00058,2.344,0.314,23.364936,0.03069,21290.0,28.266,12.9495,1.18877,121.736,925.0,74.0,,,5400.1,39.0,,,0.86,0.07,0.099,0.037,,,17,2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3733,398912927,3626.01,,5,5,5,5,5,5,5,20.4,81.4,120.81,0,2,2,PC,False,10.8154,0.007,,1,qlp-s17-faintsearch,FAINT,01:14:12.96,19:28:13.59,-1.346,0.141,10.098,0.106,2458766.790402,0.0025072,19.8875338,0.003569,1.34,0.372,3.283885,1.005337,3020.0,925.521,13.605,5.27748,17.0243,565.0,10.0,318.244,6.5065,5856.2,112.3,4.07,0.08,1.57,0.07,-0.094,0.033,1.06,0.127955,17,2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3734,1979500576,3627.01,,5,5,5,5,5,5,5,16.5,77.6,25.06,0,0,0,PC,False,12.2546,0.009,,1,qlp-s17-faintsearch,FAINT,20:56:09.72,57:42:30.12,2.459,0.079,4.13,0.08,2458784.456622,0.0056474,2.6342729,0.0004907,3.998,0.52,3.469035,0.620962,3190.0,571.764,,,,,19.0,272.628,3.1125,,,,,,,,,,,"15,16,17",2021-06-23,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search
3736,455784423,3629.01,,3,5,5,3,4,4,4,29.0,117.3,50.98,5,2,0,CP,True,12.7882,0.007,,1,qlp-s57-tois,FAINT,23:59:10.41,39:18:51.32,185.747,0.044,1.023,0.03,2459878.618825,0.0009721,3.9365629,6.1e-06,2.19,0.384,16.917689,0.89256,15461.0,821.74,8.09927,0.333912,41.2897,706.0,32.0,130.091,0.5465,3689.0,157.0,4.64,0.01,0.61,0.02,,,0.600047,0.0202578,"17,57",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; TOI-3629 b
3737,189380158,3630.01,,3,5,5,3,5,4,5,39.5,100.4,110.39,1,2,0,PC,True,13.0942,0.007,,1,qlp-s17-faintsearch,FAINT,01:27:29.06,38:58:05.21,-0.176,0.053,-3.236,0.059,2458785.619295,0.0015216,1.9618085,0.0002537,2.749,0.222,15.021451,0.011261,13740.0,10.3718,12.8959,,1611.53,1765.0,45.0,666.802,14.9475,6026.0,122.0,4.41,,1.1,,,,1.12,,17,2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3738,429414530,3631.01,,5,5,5,5,5,5,5,10.7,58.5,17.3,0,0,0,PC,False,11.963,0.019,,1,qlp-s17-faintsearch,FAINT,20:56:09.72,57:42:30.16,,,,,2458784.455915,0.0065379,2.6340964,0.0006795,3.477,0.901,2.445659,0.013609,2250.0,12.5341,4.1106,1.20258,1091.48,1601.0,16.0,,,5163.2,714.1,,,0.83,0.23,,,,,"15,16,17",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3741,80478272,3634.01,,5,5,5,5,5,5,5,,,126.61,1,12,2,PC,False,11.224,0.032,,1,qlp-s57-tois,FAINT,00:50:16.7,27:34:07.7,,,,,2459878.348748,0.0008868,5.0859432,7.2e-06,2.57,0.659,7.726382,1.324929,7091.0,1219.56,13.8966,,756.586,,40.0,364.172,,6360.4,,,,1.48,,-0.0950051,0.00899234,,,"17,57",2021-06-23,2024-08-22,2024-08-22 00:00:00,V-shaped; found in faint-star QLP search
3743,61205803,3636.01,,3,5,5,3,5,4,5,39.1,108.2,122.88,0,1,0,KP,True,12.7628,0.008,,1,spoc-s57-b0A,FAINT,01:24:15.63,32:48:38.52,-9.175,0.054,-16.632,0.077,2459855.36278,0.00097559206,4.21866250280047,0.00025461186,3.25809977611189,0.08111124,20.30483,0.369693,18527.6525232176,340.44202,13.6976777683302,0.8217431,311.709196649798,1071.66032739246,42.139324,440.089,8.045,5425.9,114.6,4.41,0.08,1.00689005851746,0.0550478,0.290173,0.0409939,0.95,0.118815,"17,57",2021-06-23,2024-09-08,2024-09-08 00:00:00,found in faint-star QLP search; HAT-P-51 b
3750,453230066,3643.01,,5,5,5,5,5,5,5,12.4,64.3,37.45,0,1,1,PC,False,10.9469,0.008,,1,qlp-s18-faintsearch,FAINT,01:35:58.22,54:42:59.19,4.255,0.095,-2.194,0.085,2458813.485731,0.0059801,1.5492212,0.000672,2.287,0.448,1.542841,0.004584,1420.0,4.2224,6.80431,0.506666,8634.8,2685.0,11.0,635.734,20.442,8364.0,129.8,4.25,0.08,1.78,0.08,,,2.07,0.317261,18,2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search
3765,71854732,3658.01,,5,5,5,5,5,5,5,,,317.0,1,1,4,EB,False,12.6532,0.006,,1,qlp-s58-tois,FAINT,01:45:11.38,54:33:34.75,-19.248,2.01,14.892,2.01,2459909.663353,0.0027931,3.1004285,2.38e-05,3.513,1.313,13.969536,24.420889,12784.0,22241.4,,,17168.8,3188.0,19.0,,,8951.0,338.1,,,,,,,,,"18,58",2021-06-23,2024-09-06,2024-09-07 00:00:00,found in faint-star QLP search; strong phase modulations and ~3000 ppm secondary; no stellar radius; Teff ~8000 K; retired as TFOP FP/EB
3766,374778982,3659.01,,5,5,5,5,5,5,5,96.9,115.6,317.0,0,0,2,PC,False,13.4977,0.006,,1,qlp-s58-tois,FAINT,02:07:00.07,55:10:43.63,2.898,0.045,-8.263,0.049,2459906.847676,0.0026941,2.3882776,9.6e-06,3.102,1.07,13.736405,26.616436,12572.0,24216.6,18.5453,,2401.38,1950.0,20.0,441.614,4.7585,5097.0,122.0,4.5,,0.87,,,,0.855,,"18,58",2021-06-23,2024-08-22,2024-08-22 00:00:00,low SNR; found in faint-star QLP search; significant odd-even; centroid offset towards two other stars
3770,354151219,3663.01,,5,5,5,5,5,5,5,12.3,39.7,73.41,0,2,1,PC,False,11.5917,0.012,,1,qlp-s58-tois,FAINT,01:24:42.56,51:40:18.68,-5.113,0.066,-0.221,0.062,2459907.512799,0.0030326,3.5639862,1.44e-05,2.135,0.599,2.310732,0.1806,2126.0,166.325,10.1033,0.83134,737.328,1451.0,16.0,774.636,23.2995,6940.9,137.1,3.85,0.1,2.41,0.14,0.14,0.015,1.52,0.257152,"17,18,58",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search; centroid offset in SPOC s58 centered on TIC 354151220 (Tmag~15)
