,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,Pipeline Signal ID,Source,Detection,Period (days),Duration (hours),Depth (mmag),Depth (ppm),Planet Radius (R_Earth),Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Eff Temp (K),Stellar log(g) (cm/s^2),Stellar Radius (R_Sun),Stellar Mass (M_Sun)
985,5,5,5,5,5,5,5,4.1,42.8,14.13,0,1,7,PC,False,10.0267,1,spoc,UNKNOWN,2.39672202661878,3.94531681997894,0.417979,384.898547354573,3.83844861768588,15531.0636236859,2847.21359880608,9.605016,543.152,10393.0,4.32,1.87739,2.679
986,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,317.0,1,2,7,PC,False,10.0781,1,qlp,QLP,3.4438,2.572,7.912018,7260.75,10.567321062883888,1413.67,1708.0,22.0,1080.88,4805.2,4.3079603497942385,1.5383132826009873,1.1025655704054766
987,5,5,5,5,5,5,5,31.9,57.8,317.0,1,2,4,PC,False,9.7925,1,qlp,QLP,14.5378,6.826,4.395259,4040.0,16.0523,4204.161029292311,1460.137852442235,20.0,379.693,8007.0,4.3079603497942385,2.05,1.1025655704054766
988,5,5,5,5,5,5,5,231.2,496.8,317.0,4,4,1,EB,False,9.7727,1,spoc-s34-b0A,QLP,8.41348556875335,3.55683340369076,19.146065,17479.60533057,20.510695887213,127.916421276106,857.731430844948,177.73282,113.667,5786.0,4.52,0.926261,1.04
989,5,5,5,5,5,5,5,8.2,50.8,18.72,2,2,5,EB,False,9.6952,1,spoc-s34-b0A,QLP,0.94143596330583,1.36069955758889,0.369118,339.912661787819,4.5292089908626,41562.5878114362,3641.62644868512,9.02753,482.278,8322.0,4.01,2.34986,2.05
990,5,5,5,5,5,5,5,29.0,132.6,26.43,0,1,1,EB,False,9.6171,1,qlp-s61-ffi,QLP,1.5078959,2.759,1.998507,1839.0,5.53091,9662.8,2762.0,63.0,180.02,6635.0,4.35,1.3,1.39
991,5,5,5,5,5,5,5,10.1,64.5,28.66,0,1,5,EB,False,9.604,1,spoc-s34-b0A,QLP,2.17134838715744,2.01721957610162,0.713439,656.886098860902,5.81816333930811,22601.948581394,3127.20405244216,12.843955,485.735,10249.0,4.19,2.16986,2.64
993,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,317.0,3,1,5,EB,False,9.299501,1,qlp-s33-tois,QLP,1.8675574,1.408,1.629827,1500.0,23.7529,2860.61,2037.0,28.0,943.109,8924.0,4.3079603497942385,5.73,1.1025655704054766
994,5,5,5,5,5,5,5,23.1,181.8,317.0,0,3,1,EB,False,9.3003,1,qlp-s07-ffi,QLP,2.74323,3.167,0.416362,383.41,10.567321062883888,1177.36,1631.0,14.0,7728.17,5388.5,4.15,1.5383132826009873,1.1025655704054766
995,5,5,5,5,5,5,5,40.8,159.9,88.76,0,1,1,EB,False,9.1355,1,qlp-s61-ffi,QLP,3.5730141,3.37,0.82004,755.0,11.3113,54679.3,4260.0,24.0,356.437,9219.0,4.14,2.15,2.34
996,5,5,5,5,5,5,5,39.3,189.1,34.91,3,3,4,EB,False,9.1309,1,qlp-tois-update,QLP,4.55072,2.599,3.937496,3620.0,6.54449,254.05,1112.0,73.0,100.711,5613.0,4.3079603497942385,1.09,1.1025655704054766
997,5,5,5,5,5,5,5,67.8,234.2,56.74,0,0,4,EB,False,9.2386,1,spoc,UNKNOWN,2.50479182514848,4.37975633109929,2.468011,2270.54021938691,8.69508981791117,1750.93263496655,1649.82206991311,19.892866,416.29900701089525,6616.0,4.3079603497942385,1.53429,1.1025655704054766
999,5,5,5,5,5,5,5,9.5,70.5,10.37,1,2,5,EB,False,8.9362,1,qlp-s71-ffi,QLP,2.0483755,2.767,0.524537,483.0,3.19621,5644.4,1460.137852442235,33.0,144.297,6858.5,4.2,1.57,1.1025655704054766
1001,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,29.45,2,1,4,EB,False,8.45086,1,spoc,UNKNOWN,0.680870199603779,2.46345632742384,1.638309,1507.80068889534,5.91159082638023,87140.6995884465,4382.02660624176,23.648024,485.122,9438.0,4.3079603497942385,1.0,1.1025655704054766
1004,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,117.29,5,1,3,EB,False,7.6095,1,spoc,SPOC,5.42555479046561,3.9637474199894,16.342886,14939.6342221973,10.567321062883888,273.588069576468,1037.2753045477,44.632336,510.295,8868.7,4.3079603497942385,1.5383132826009873,1.1025655704054766
1005,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,28.62,1,2,3,EB,False,7.678,1,spoc-s01-s65-b0A-PC,QLP,1.40951841053404,0.948499939586137,3.089522,2841.51032575625,10.567321062883888,1650.42207095793,1625.61802176821,57.17235,224.672,9307.0,4.3079603497942385,1.5383132826009873,1.1025655704054766
1006,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,317.0,1,0,3,EB,False,10.7069,1,spoc-s01-s65-b0A-PC,QLP,1.37304663334161,2.57085145475503,1.414013,1301.50653383761,42.1479417388376,3160.63283292939,1912.33186361501,14.037444,906.496,4897.0,4.3079603497942385,6.79961013793945,1.1025655704054766
1007,5,5,5,5,5,5,5,26.6,106.2,128.46,4,0,1,EB,False,10.6257,1,spoc-s34-b0A,QLP,12.6889414936027,7.92010012475084,3.515711,3232.85278853045,14.0608342049633,425.159417676909,1158.131036823,13.069341,368.646,7601.0,4.31,1.53641,1.77
1008,5,5,5,5,5,5,5,220.4,324.3,317.0,1,0,1,PC,False,10.6019,1,qlp,QLP,1.10422,2.37,15.503405,14177.7,21.0448,39459.3,3926.0,56.0,406.997,6995.2,4.07,1.61,1.6
1009,5,5,5,5,5,5,5,115.8,173.0,317.0,2,0,1,PC,False,10.6254,1,qlp,QLP,4.95912,2.509,8.108077,7440.0,22.9123,673.55,1419.0,92.0,360.541,5889.0,3.86,2.0,1.07
1011,5,5,5,5,5,5,5,85.8,336.1,87.05,1,0,1,PC,False,10.7173,1,qlp,QLP,3.28892,3.793,11.481242,10518.9,10.567321062883888,29832.6,3661.0,32.0,906.827,8734.2,4.1,1.5383132826009873,1.1025655704054766
1012,5,5,5,5,5,5,5,6.4,51.7,9.97,1,2,1,PC,False,10.5551,1,qlp,QLP,1.90879,1.909,0.671716,618.482,3.34688,985.807,1561.0,14.0,235.974,6022.6,4.52,1.22,1.35
1013,5,5,5,5,5,5,5,11.4,86.7,11.25,0,4,7,PC,False,8.72924,1,qlp-s09-b03,QLP,3.09574,4.475,0.412658,380.0,3.4262,18087.9,3230.0,9.0,120.666,6084.0,4.13,1.41,1.192
1014,5,5,5,5,5,5,5,200.0,189.8,317.0,2,0,1,EB,False,9.697,1,qlp-s36-ffi,QLP,1.3214483,3.435,2.369489,2180.0,21.8839,35623.2,3827.0,76.0,316.398,5050.8,3.56,2.99,1.08
1015,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,317.0,0,0,1,EB,False,10.0814,1,qlp,QLP,18.0157,2.524,0.662501,610.0,21.644,7.64364,463.0,11.0,692.266,4709.0,4.3079603497942385,7.61,1.1025655704054766
1017,5,5,5,5,5,5,5,4.7,67.7,13.44,0,1,1,PC,False,9.9138,1,spoc-s34-b0A,QLP,14.2694371886658,6.93504937355735,1.354097,1246.39218714924,3.72553810836242,51.2588495539331,682.436054200897,14.453426,105.677,5690.0,4.58,0.853898,1.01
1021,5,5,5,5,5,5,5,12.4,21.1,1.95,1,3,3,PC,False,7.9059,1,qlp,QLP,1.01606,2.843,0.260608,240.0,1.20704,2784.04,2023.0,27.0,23.7748,4634.0,4.64,0.68,0.74
1022,5,5,5,5,5,5,5,30.4,273.8,74.24,0,1,1,EB,False,6.841,1,qlp-s09-b03,QLP,36.22214,5.107,7.812771,7170.0,10.567321062883888,4204.161029292311,1460.137852442235,285.0,416.29900701089525,5838.98214957667,4.3079603497942385,1.5383132826009873,1.1025655704054766
1023,5,5,5,5,5,5,5,149.1,265.6,317.0,1,0,1,EB,False,9.5706,1,qlp-s63-ffi,QLP,12.1246519,4.612,7.931977,7279.0,17.6729,207.32,1057.0,60.0,78.41273,4807.6,4.17,1.07,1.1025655704054766
1024,5,5,5,5,5,5,5,13.4,59.5,37.26,0,0,3,EB,False,9.7318,1,qlp-s36-ffi,QLP,5.652623,3.434,1.358019,1250.0,8.94354,2717.06,2011.0,26.0,270.771,6415.4,3.98,1.92,1.29
1026,5,5,5,5,5,5,5,8.1,44.7,70.23,0,0,1,EB,False,10.0163,1,qlp,SPOC,29.0162503,6.507,1.564587,1440.0,9.84223,159.189,1460.137852442235,35.0,219.94,6113.1,4.3079603497942385,2.01,1.1025655704054766
1027,5,5,5,5,5,5,5,5.8,48.1,16.5,0,1,3,PC,False,9.8174,1,spoc-s36-b0A,QLP,3.63446915763894,2.53392340841871,0.682816,628.699014978832,4.20483676783804,5420.17834901381,2188.38204987847,9.941104,363.44,9810.0,4.43,1.60775995254517,2.51
1030,5,5,5,5,5,5,5,10.1,88.4,13.52,1,1,3,EB,False,9.0211,1,qlp-s36-tois,QLP,1.2025238,1.991,0.42352,390.0,6.31106,208477.0,5952.0,25.0,279.698,9158.0,4.32,1.74,2.32
1031,5,5,5,5,5,5,5,12.3,76.6,26.09,1,0,2,EB,False,8.7157,1,qlp,QLP,3.2235985,2.159,0.738552,680.0,5.51341,2064.8,1460.137852442235,23.0,280.765,8904.0,4.09,2.17,1.1025655704054766
1033,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,92.38,1,0,1,PC,False,8.3854,1,qlp,QLP,2.55555,1.566,0.369213,340.0,11.5901,3520.68,2145.0,6.0,732.432,10037.0,4.3079603497942385,6.04,1.1025655704054766
1034,5,5,5,5,5,5,5,411.0,1767.7,317.0,5,0,3,EB,False,8.0981,1,qlp,UNKNOWN,8.30792,3.228,9.103959,8350.0,43.1068,2276.25,1924.0,137.0,305.034,9081.0,3.83,3.05,2.3
1036,5,5,5,5,5,5,5,11.6,72.9,12.73,5,2,3,EB,False,9.5719,1,qlp-s61-ffi,QLP,1.4415577,2.349,0.550608,507.0,3.61078,16861.8,3174.0,24.0,208.055,6902.0,4.25,1.52,1.5
1038,5,5,5,5,5,5,5,107.0,150.8,317.0,0,0,1,EB,False,9.6306,1,qlp-s36-ffi,QLP,3.7039994,4.277,8.272171,7590.0,17.57,3546.13,2149.0,146.0,300.696,7013.8,4.21,1.9,1.58
1039,5,5,5,5,5,5,5,16.5,72.8,25.21,0,2,1,EB,False,10.0119,1,qlp-s68-ffi,QLP,1.3042553,1.706,0.992817,914.0,9.36472,26944.7,3569.0,42.0,301.298,6762.0,4.11,1.75,1.45
1040,5,5,5,5,5,5,5,69.9,236.3,27.69,3,1,3,PC,False,10.2355,1,qlp,QLP,0.62627,0.666,2.043105,1880.0,5.72162,3235.57,2101.0,41.0,134.926,5622.0,4.5,0.93,1.0
1041,5,5,5,5,5,5,5,78.9,309.2,77.13,6,1,3,PC,False,8.802,1,qlp,QLP,0.30412,0.748,1.44499,1330.0,10.417,280833.0,6413.0,70.0,440.426,11892.0,4.14,2.52,3.17
1042,5,5,5,5,5,5,5,124.9,146.5,317.0,0,0,7,KP,True,11.0657,1,spoc-s01-s39-b0A-KP,UNKNOWN,2.18052771325924,2.96917503399481,17.887621,16340.1353204582,16.808853048342,1770.46505387412,1654.40406798088,35.624012,314.995,6599.0,4.21017,1.27146005630493,1.198
1043,5,5,5,5,5,5,5,114.9,185.6,317.0,0,1,1,KP,True,11.0261,1,qlp-s38-tois,UNKNOWN,3.7354838,4.142,18.649341,17030.0,21.2315,1292.19,1670.0,227.0,405.908,6650.0,4.1639,1.57,1.354
1044,5,5,5,5,5,5,5,2.3,38.6,7.43,0,7,6,IS,False,7.1278,1,spoc-s13-b02,SPOC,21.7016689605131,8.26764235406769,0.229828,211.656732508377,2.37514938426918,52.095,685.2,8.58716,53.19149,5625.0,4.438,1.56486,1.1025655704054766
1045,3,5,5,3,4,4,4,3.4,37.6,8.42,0,3,2,PC,True,9.0197,1,spoc-s01s13-b0A,SPOC,9.13980396599197,3.09129357089951,0.389215,358.415780102206,3.06298549735975,243.011762989764,1006.99328285134,10.624502,129.804,5958.2,4.34,1.58,1.09
1046,5,5,5,5,5,5,5,34.0,73.4,95.3,5,2,1,EB,False,8.8849,1,spoc-s13-b02,SPOC/QLP,5.742625,2.860293,1.201229,1105.760867,13.088532,4204.161029292311,1460.137852442235,11.805602,263.729,5664.0,3.26574,3.86959,1.1025655704054766
1047,1,4,4,1,4,4,4,2.9,47.7,6.52,4,8,3,CP,True,8.4362,1,qlp-s67-ffi,SPOC,15.5077855,4.565,0.557126,513.0,2.43432,88.0718,853.0,12.0,88.4343,6122.0,4.30881,1.17,1.14
1048,1,5,5,1,4,4,4,6.2,100.8,10.26,6,8,5,CP,True,8.0888,1,qlp-s67-ffi,SPOC/QLP,17.4713142,4.05,1.214532,1118.0,3.1646,61.9515,781.0,28.0,57.2651,5783.54,4.49925,0.97,1.04
1054,5,5,5,5,5,5,5,9.1,70.1,4.77,1,0,1,PC,False,9.7345,1,spoc,SPOC,0.540933,1.674337,0.279447,257.347459,2.28501,4204.161029292311,1460.137852442235,8.619074,133.171,5525.0,4.25342,1.21935,1.04
1055,1,5,5,1,4,4,4,5.8,62.0,5.89,3,3,4,CP,True,9.478,1,qlp-s68-ffi,SPOC,4.1150576,1.08,0.528882,487.0,2.30057,77.3573,826.0,14.0,82.1733,5394.0,4.50942,0.89,0.89
1057,3,5,5,3,4,4,4,4.9,61.1,6.63,20,3,5,CP,True,10.0059,1,spoc-s01-s69-b0A-PC,SPOC,6.44386574740406,1.93094488736779,1.218827,1121.95122750953,2.46034402739473,60.8313050283028,712.281284080803,13.689148,68.0726,4803.0,4.52079,0.737188994884491,0.74
1058,1,5,5,1,4,4,4,3.1,53.0,7.29,20,3,5,CP,True,10.0059,2,spoc-s01-s69-b0A-CP,SPOC,12.2265595188652,2.19043794259355,1.31059,1206.36932928213,2.60147660299434,25.8970377602462,575.350204871312,13.444705,68.0726,4803.0,4.52079,0.737188994884491,0.74
1059,5,5,5,5,5,5,5,84.9,112.7,317.0,0,0,0,KP,True,13.2851,1,spoc,SPOC,2.160344,1.828854,21.223768,19357.992992,22.503541,4204.161029292311,1460.137852442235,17.524658,639.004,5780.0,4.32928,1.2,1.03
1060,5,5,5,5,5,5,5,45.0,125.6,119.75,0,0,1,KP,True,11.9707,1,spoc,SPOC,4.606184,3.121643,15.079836,13793.034867,12.962219,4204.161029292311,1460.137852442235,14.814943,353.891,5670.0,4.3925,1.07,0.99
1061,3,5,5,3,5,4,5,30.5,89.7,65.96,0,0,0,KP,True,13.1686,1,spoc-s01-s69-b0A-KP,SPOC,3.13167354483516,2.45791974336396,16.3165,14915.6943721624,9.49951911724004,148.654499115045,890.562213392541,37.781586,263.609,4351.0,4.438,0.767009973526001,0.69
1062,5,5,5,5,5,5,5,40.4,104.0,125.28,0,0,0,KP,True,13.2887,1,spoc,SPOC,3.180362,2.111521,23.256738,21192.463324,13.446487,4204.161029292311,1460.137852442235,25.185488,535.383,5498.0,4.47934,0.92,0.96
1063,5,5,5,5,5,5,5,121.5,117.2,317.0,0,0,1,KP,True,10.4293,1,qlp-s67-ffi,SPOC/QLP,2.9776446,2.962,14.231319,13022.0,14.4339,758.324,1461.0,191.0,197.996,5703.0,4.25824,1.22,1.025
1064,5,5,5,5,5,5,5,194.8,319.5,317.0,0,0,0,EB,False,15.7114,1,spoc,SPOC,2.97761517335173,3.25697,47.967636,43218.111683,26.88423,873.27,1386.5,108.84278,416.29900701089525,5740.0,4.29219,1.28,1.1025655704054766
1065,3,5,5,3,5,4,5,57.1,152.9,111.68,1,0,1,PC,True,11.5803,1,spoc,SPOC,3.553814,2.056578,10.889275,9979.266691,12.539744,4204.161029292311,1460.137852442235,40.43895,290.198,5639.0,4.37172,1.07973,0.98
1066,5,5,5,5,5,5,5,40.8,79.2,317.0,3,0,1,EB,False,11.7106,1,spoc,QLP,12.8379689423837,9.84641229425166,11.503319,10539.0192793982,25.488638240544,374.129,1225.0,23.545876,703.878,5765.0,4.34773,2.4494,1.05
1067,3,5,5,3,4,4,4,43.8,118.6,117.42,0,0,0,CP,True,13.6699,1,spoc-s01-s36-b0A-CPKP,SPOC,3.92280161106811,1.87360069845246,34.763157,31510.9004906162,13.3368704777654,91.1675889947647,788.097349639501,30.534128,300.67,4444.0,4.438,0.698300004005432,0.69
1069,1,5,5,1,4,4,4,10.6,70.6,3.42,8,1,3,CP,True,11.1186,1,spoc-s01-s69-b0A-CP,SPOC,0.604739240679989,1.04038470635233,1.116367,1027.68334785876,1.86255872685732,528.025315452897,1222.59730953138,16.558659,61.4592,4046.0,4.60963,0.58033698797226,0.571742
1070,5,5,5,5,5,5,5,83.9,217.8,110.78,0,0,1,KP,True,11.2474,1,spoc-s01-s69-b0A-KP,SPOC,2.54956107674285,2.61733080976542,16.322791,14921.4021936366,12.917128828952,757.128406653486,1337.86451476745,194.39462,248.46,5659.0,4.44653,1.03997004032135,1.01
1072,1,5,5,1,4,4,4,15.6,24.9,1.55,18,1,13,CP,True,10.1165,1,spoc-s01-s69-b0A-CP,SPOC/QLP,0.518242460936129,0.856524899839116,0.903591,831.892042362478,1.34851205589838,255.140581523463,1019.32959786217,21.303896,20.373,3325.0,4.88693,0.390989005565643,0.381272
1078,5,5,5,5,5,5,5,95.1,98.6,317.0,0,0,2,KP,True,12.2851,1,spoc-s01-s69-b0A-KP,SPOC,1.34849612641642,2.40742609220852,20.234156,18463.7636681567,15.8824637918908,2706.96062250628,1839.6713041541,192.02113,494.182,6346.0,4.38484,1.14759004116058,1.18
1081,5,5,5,5,5,5,5,26.7,32.1,317.0,1,0,1,PC,False,9.4142,1,qlp,QLP,9.30992,3.464,2.413014,2220.0,14.2968,215.208,1067.0,31.0,416.25,6907.0,3.63,3.09,1.5
1082,5,5,5,5,5,5,5,23.0,88.2,25.92,2,1,3,PC,False,10.4613,1,qlp,QLP,1.15395,2.236,1.684197,1550.0,5.48364,3534.3,2148.0,8.0,240.901,6093.0,4.2,1.4,1.14
1083,5,5,5,5,5,5,5,82.3,206.5,317.0,1,0,3,PC,False,10.3918,1,qlp,QLP,4.73703,3.902,2.619782,2410.0,25.7144,53821.0,4243.0,16.0,778.127,11600.0,4.13,2.48,3.07
1084,5,5,5,5,5,5,5,109.0,166.5,317.0,1,2,2,PC,False,10.0196,1,qlp,QLP,2.19296,4.586,5.369998,4933.74,22.7769,31883.5,3722.0,100.0,566.502,7009.8,3.6,2.95,1.61
1086,5,5,5,5,5,5,5,764.7,1413.3,317.0,2,0,3,PC,False,9.0039,1,qlp,QLP,1.1923,3.119,4.057368,3730.0,30.666,40771.2,3958.0,132.0,209.919,6534.0,3.95,2.04,1.35
1087,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,30.39,1,0,4,PC,False,10.0067,1,qlp,QLP,11.47606,6.083,3.316556,3050.0,10.567321062883888,4204.161029292311,1460.137852442235,24.0,1710.22,5838.98214957667,4.3079603497942385,1.5383132826009873,1.1025655704054766
1090,5,5,5,5,5,5,5,11.1,39.8,27.97,0,0,1,PC,False,10.11,1,spoc,UNKNOWN,0.920952632017001,1.86027353730432,0.391891,360.880152916071,5.73490885605671,32740.3629399483,3430.76224369495,7.2275467,490.288,6553.0,3.65,2.89088988304138,1.36
1091,1,5,5,1,4,4,4,3.6,56.1,5.41,1,3,5,CP,True,8.7215,1,qlp-s39-tois,QLP,9.188506,2.492,0.499554,460.0,2.16591,63.4589,786.0,17.0,79.5561,5876.0,4.48,0.98,1.06
1092,1,5,5,1,4,4,4,3.7,61.8,7.35,1,3,5,PC,True,8.7215,2,spoc-s01-s39-b0A-PC,SPOC,13.9028390651789,2.12644292688103,0.702992,647.270103874341,2.61368481781087,77.4841882665863,756.698758597688,8.821142,79.5561,5876.0,4.48,0.983214974403381,1.06
1093,1,5,5,1,4,4,4,5.1,65.1,9.58,1,5,2,CP,True,8.7581,1,spoc-s01-s69-b0A-CP,SPOC/QLP,10.1826982735026,2.82751087022422,0.724944,667.47524583808,3.05380568419526,198.394783026451,957.199165936423,14.584953,105.096,6153.0,4.34814,1.14582002162933,1.29
1094,1,5,5,1,4,4,4,16.3,188.2,7.12,4,3,3,PC,True,7.3661,1,qlp-s67-ffi,SPOC/QLP,6.441006,1.812,0.992817,914.0,2.56374,87.8902,853.0,34.0,23.606,4867.0,4.438,0.8,0.78
1096,5,5,5,5,5,5,5,41.4,122.3,74.76,4,0,1,EB,False,10.5891,1,qlp-s27-ffi,QLP,2.66903,1.548,3.381901,3110.0,9.36823,429.86,1268.0,54.0,262.794,5803.5,4.07,1.56,1.04
1097,5,5,5,5,5,5,5,6.5,66.9,9.73,1,0,1,EB,False,10.5652,1,qlp-s13-ffi,QLP,6.63371,2.122,1.690004,1555.34,2.75375,22.9987,610.0,26.0,58.0624,4138.1,4.54,0.63,0.63
1100,1,4,1,1,4,4,4,3.6,51.7,8.52,1,1,0,PC,True,10.2809,1,qlp-s65-ffi,QLP,10.8680523,2.375,1.687459,1553.0,2.90726,20.7383,594.0,19.0,79.5225,4664.0,4.55,0.76,0.74
1102,3,5,5,3,4,4,4,65.5,165.8,125.94,5,1,1,CP,True,10.0068,1,spoc-s01-s69-b0A-CP,QLP,4.07823916030907,4.84756161695952,6.585046,6046.69596867984,13.8981739612246,1619.00812317523,1617.82672957779,211.59937,281.314,6501.0,4.08,1.74836003780365,1.33
1103,5,5,5,5,5,5,5,98.0,224.7,317.0,2,0,1,PC,False,9.941,1,qlp,QLP,7.14386,1.467,12.170003,11146.4,22.1531,4204.161029292311,1460.137852442235,54.0,417.08,7860.0,4.15,1.91,1.99
1104,5,5,5,5,5,5,5,45.0,209.8,54.42,0,0,1,EB,False,9.7906,1,qlp-s28-ffi,QLP,7.04083,2.979,1.71682,1580.0,8.46404,852.336,1505.0,35.0,102.238,5317.0,4.49,0.91,0.94
1105,5,5,5,5,5,5,5,64.9,194.7,86.69,6,4,1,O,False,9.6789,1,qlp-s67-ffi,QLP,2.4545635,2.321,4.622032,4248.0,11.1276,2162.73,1899.0,71.0,243.838,6610.0,4.15,1.64,1.38
1106,5,5,5,5,5,5,5,35.2,122.8,129.16,4,1,1,EB,False,9.3871,1,qlp-s67-ffi,QLP,11.4756978,0.808,9.094106,8341.0,14.1098,11.4585,512.0,113.0,312.461,7262.0,4.0,2.13,1.64
1107,5,5,5,5,5,5,5,9.1,44.1,21.58,1,0,0,PC,False,9.5162,1,qlp,QLP,2.78186,2.456,0.532141,490.0,4.92567,1323.21,1680.0,15.0,292.085,6819.0,3.92,2.21,1.47
1108,5,5,5,5,5,5,5,26.8,257.2,19.46,1,1,2,O,False,9.66865,1,qlp-s67-ffi,QLP,6.4410082,1.798,7.70998,7076.0,4.59203,8.2114,471.0,35.0,23.8853,3469.0,4.71,0.53,0.531332
1113,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,50.63,1,0,1,PC,False,10.5084,1,qlp,QLP,4.13812,3.911,6.053538,5560.0,10.567321062883888,613.964,1386.0,70.0,416.29900701089525,4898.4,4.3079603497942385,1.5383132826009873,1.1025655704054766
1115,5,5,5,5,5,5,5,72.8,203.9,117.39,5,0,2,EB,False,10.4063,1,qlp-s27-ffi,UNKNOWN,1.66226,3.321,6.566808,6030.0,13.3343,7149.89,2561.0,96.0,386.323,7301.0,4.23,1.64,1.65
1116,5,5,5,5,5,5,5,11.5,50.5,30.62,1,0,0,EB,False,11.0605,1,qlp-s13-ffi,QLP,4.07611,2.062,1.580005,1454.18,10.567321062883888,4204.161029292311,1460.137852442235,12.0,338.644,5838.98214957667,4.3079603497942385,1.5383132826009873,1.1025655704054766
1117,5,5,5,5,5,5,5,8.0,48.6,17.59,1,1,1,EB,False,10.2934,1,qlp-s66-ffi,QLP,3.6245513,3.042,1.411288,1299.0,4.3503,919.571,1460.137852442235,16.0,249.826,6317.0,4.3079603497942385,1.38,1.1025655704054766
1121,5,5,5,5,5,5,5,9.5,77.0,6.26,2,0,1,EB,False,10.3579,1,qlp-s66-ffi,QLP,1.6268695,3.231,1.632002,1502.0,2.36498,1946.23,1850.0,20.0,97.8115,5034.0,4.64,0.73,0.86
1122,5,5,5,5,5,5,5,155.4,200.5,317.0,0,0,1,EB,False,7.3163,1,qlp-s13-ffi,QLP,2.32439,4.453,2.940003,2704.18,10.567321062883888,68217.5,4502.0,88.0,177.741,8268.5,3.93,1.5383132826009873,2.18
1123,5,5,5,5,5,5,5,8.4,51.3,32.47,1,0,1,PC,False,9.7298,1,qlp,QLP,13.5499,1.795,1.281925,1180.0,6.24633,31.6652,660.0,10.0,222.529,6209.0,4.09,1.63,1.19
1124,5,5,5,5,5,5,5,142.5,225.7,317.0,1,3,1,PC,False,8.7823,1,qlp,QLP,4.43651,3.365,1.651575,1520.0,19.9664,8233.41,2653.0,20.0,247.414,7101.9,3.91,2.32,1.577
1125,1,4,1,3,4,4,4,78.3,345.5,86.88,74,20,2,CP,True,10.1429,1,qlp-s27-ffi,QLP,8.34998,1.836,18.262819,16680.0,11.1424,19.9348,588.0,129.0,58.2609,4236.0,4.52,0.74,0.66
1126,1,4,1,1,4,4,4,16.4,118.4,13.61,74,20,2,CP,True,10.1429,2,spoc-s67-b0A,QLP,4.06864049280981,1.83737294011667,2.881123,2650.09500125057,3.75483332106436,84.1087659821741,772.378301967249,20.636534,58.2609,4236.0,4.52,0.741921007633209,0.66
1128,5,5,5,5,5,5,5,6.4,55.9,11.18,3,1,2,EB,False,9.2293,1,qlp-s74-ffi,QLP,1.5502952,2.938,0.446329,411.0,3.34528,10796.6,2839.0,29.0,286.668,7851.0,4.17,1.86,1.882
1129,5,5,5,5,5,5,5,13.9,63.2,21.07,0,8,6,PC,False,9.11458,1,qlp,QLP,1.80709,3.297,0.488691,450.0,4.86242,7233.01,2569.0,9.0,233.369,6244.0,3.84,2.2,1.21
1130,5,5,5,5,5,5,5,74.7,158.1,317.0,0,9,4,EB,False,9.03609,1,qlp-s74-ffi,QLP,18.6922101,7.765,12.147604,11126.0,18.1458,282.175,1141.0,36.0,170.732,6277.0,4.09,1.65,1.226
1131,4,4,4,4,4,4,4,49.3,238.3,61.52,3,6,3,CP,True,9.02855,1,qlp-s79-ffi,SPOC/QLP,8.0277331,4.292,6.210769,5704.0,9.08479,256.544,1114.0,138.0,114.048,5962.7,4.38,1.15,1.155
1132,1,4,1,3,4,4,4,16.5,139.5,26.66,21,24,9,CP,True,8.9361,1,qlp-s48-tois,SPOC/QLP,12.5187279,5.38,2.521834,2320.0,5.58857,626.362,1393.0,30.0,84.5362,5729.0,4.47,0.98,1.03
1133,1,4,1,1,4,4,4,5.5,68.3,6.86,21,24,9,CP,True,8.9361,2,qlp-s75-ffi,SPOC,6.2586065,3.201,0.883063,813.0,2.51593,232.392,1087.0,25.0,84.5362,5729.0,4.47,0.98,1.03
1134,1,4,1,3,4,4,4,2.0,46.6,7.81,21,24,9,CP,True,8.9361,3,qlp-s48-tois,SPOC,26.3208756,4.414,0.868937,800.0,2.71349,26.4328,631.0,18.0,84.5362,5729.0,4.47,0.98,1.03
1135,1,4,1,2,4,4,4,2.4,48.1,7.01,21,24,9,CP,True,8.9361,4,spoc-s14-s50-b0A-PC,SPOC,18.795546965368,4.34255757593281,0.511147,470.673196498133,2.15976694655451,48.4770769694972,672.982631315639,8.330816,84.5362,5729.0,4.47,0.977726995944977,1.03
1137,5,5,5,5,5,5,5,21.5,108.5,32.12,2,1,3,PC,False,8.90601,1,qlp,QLP,0.64971,2.076,0.673365,620.0,6.23181,83182.0,4731.0,13.0,395.12,9994.0,4.02,2.59,2.559
