Planet Insolation (Earth Flux),Planet Equil Temp (K),Time Series Observations,Stellar Mass (M_Sun),Stellar log(g) (cm/s^2),Planet Radius (R_Earth),Stellar Eff Temp (K),Stellar Distance (pc),Depth (mmag),Depth (ppm),Period (days),Spectroscopy Observations,TFOPWG Disposition
1.316348197896329,2.454429618981999,-0.29251939482752864,2.6863617315212136,-0.12245125792365022,-0.6407617672866023,1.953777227216317,-0.21262104493890607,-0.3075654968567296,-0.37161448862036917,-0.16264687243733397,-0.06621079175025461,False
0.4519013771819395,1.6982524473083038,-0.1266357547838253,1.456958943148899,-0.7030893854891164,0.0,1.5493515353725877,0.3487655932471432,0.804451019907956,1.0102738143499217,-0.14895930078280065,-0.1807432884309509,False
1.3813468190207594,2.138966494643317,-0.29251939482752864,3.014359788303846,-0.6063163642282045,0.16402431818788069,2.265561962792525,0.5835936539929755,-0.26610188768806836,-0.31931754576292165,-0.14746035345724773,-0.29527578511164715,False
-0.23731436025714872,-0.2780654919082789,-0.1266357547838253,-0.05324793700135255,0.20012547961272212,1.0391845502713257,-0.03608662309536458,-0.26575013800952213,0.6654715679303567,0.8398935154857614,-0.08614532209499046,-0.1807432884309509,False
0.0,-2.711905091635899e-16,-0.29251939482752864,0.0,0.0,0.0,0.0,0.048339637546314616,-0.16304912470378535,-0.18960074259770301,-0.10029459141081801,-0.29527578511164715,False
0.8822831113863706,2.1300129144153663,-0.29251939482752864,-0.48979211329478484,0.9743096497000122,0.10250443844307479,-0.44262069532311327,-0.45103415959662174,0.2931621240055759,0.38020667936492575,-0.16706732402303273,-0.4098082817923434,False
0.8105135497968525,2.0667993653637797,-0.29251939482752864,0.1142906387653159,-0.28373962669183495,-0.4510513819825612,0.06933239610560747,-0.29963085012056245,-0.25856601539472385,-0.30981923319701793,-0.15224066835344613,-0.1807432884309509,False
-0.203748497340214,-0.06692078315135637,-0.45840303487123196,0.3337425760371493,0.20012547961272212,0.4327228977606599,0.30476820565444507,-0.25355314413414737,0.27600624289450015,0.35890957049533767,-0.11290696966430468,-0.29527578511164715,True
0.4747337914179429,1.4329810804835803,-0.45840303487123196,1.0794072231113363,-1.412758208069131,-0.4407669570412315,0.7743620184587751,0.16521083295871672,-0.2993324504753412,-0.3612255800163743,-0.1451319106119189,-0.29527578511164715,False
-0.22743665112993194,-0.14328943449640574,-0.45840303487123196,0.0,0.0,0.0,-0.5562815651161611,-8.879595692887249e-17,-0.25694525951954483,-0.3077766849249431,-0.12448075801619037,-0.4098082817923434,False
-0.2503022077385074,-0.5464248982593538,0.7027824454346914,-1.0443212020999553,0.3936715221345432,-0.5596006218712469,-1.0157807082030645,-0.5296251022280802,-0.24673038401319802,-0.29490545351355973,-0.1435035982817389,0.048321704930441654,True
-0.039287294805710006,0.8263825537854782,-0.45840303487123196,-0.18067164251403015,-0.4127703217063833,-0.5680358799150637,-0.061323297388930616,-0.2916531288447506,-0.2902973392535651,-0.3498273070515712,-0.13245823868075285,0.16285420161113792,False
-0.11404942512022379,0.5747210660518035,-0.45840303487123196,0.0,0.0,13.59880405103315,-0.6829760591013294,4.1671307522168535,-0.24564954889732032,-0.29354375466550986,-0.12708975690977128,-0.29527578511164715,False
-0.23718128830348437,-0.275680074962936,-0.45840303487123196,0.0,0.0,22.255642336357614,-1.5359117599091943,5.837203513756542,-0.2863388808293882,-0.34483441127538833,-0.15399762714678591,-0.4098082817923434,False
0.013366040373909385,0.9671221535607086,-0.45840303487123196,2.1294729444658076,-0.3159973004454713,-0.1618733916608316,1.5033505088121637,0.16539360041304815,-0.2353438586000274,-0.28056222564743444,-0.12416215291496974,-0.06621079175025461,False
-0.25713883206591615,-0.8279040978098146,-0.45840303487123196,0.0,0.0,0.0,-1.923725969939437,7.078600678564631,-0.28355230415139937,-0.34131995732849485,-0.14061278157661072,-0.29527578511164715,False
-0.1246441551999385,0.34041453417576467,-0.45840303487123196,0.0,0.0,23.18093409362148,-1.0215947268377852,5.89475183014599,-0.2418624528831928,-0.28877293960828004,-0.11788828664137879,-0.1807432884309509,False
-0.2537784489884714,-0.6621176201084839,-0.45840303487123196,0.0,0.0,-0.6737658166213669,-0.8312015891293628,10.06953539467167,-0.28782732266743016,-0.3467117400872331,-0.12502922867641353,-0.29527578511164715,False
-0.12653933793805744,0.5246273101996028,-0.29251939482752864,-0.1381970740098043,0.03883711084453738,-0.2502360971707545,-0.12048572877080971,-0.002222900588691815,-0.29056640539566814,-0.35016668779446686,-0.15735927754454362,-0.1807432884309509,False
0.06034911210117008,0.8388496969003052,-0.45840303487123196,-0.4307996570389156,-1.574046576837317,-0.5177539292134133,-0.3303015221380775,-0.22914353523345507,-0.3019094774880068,-0.3644771473929987,-0.15286314099167786,0.048321704930441654,False
-0.050830945734952004,0.7917940080780064,-0.45840303487123196,0.763207657579877,-0.18696660543092297,-0.474406699880805,0.5571349485901054,-0.18517468448932434,-0.2727328909429592,-0.32767700578995995,-0.1477141662409332,-0.06621079175025461,False
-0.15310722169737057,0.4029710459871156,-0.45840303487123196,2.3772412607404583,-1.7030772718518654,0.20869145012729656,1.7014104842806566,0.5890876124278748,-0.253574977562331,-0.3035295462178756,-0.05704476188023595,-0.29527578511164715,False
0.31969445322571716,1.5265024272436158,-0.45840303487123196,0.0,-0.7353470592427528,0.0,2.1858268500877904,0.21157128175909748,-0.22308853172949009,-0.2651296387028692,-0.03624326522939516,-0.4098082817923434,False
-0.1422419524890456,0.4542575103119877,-0.29251939482752864,0.0,-0.6385740379818408,0.18963182803922507,0.22081633218167118,0.04138041524677633,1.5533232658529506,1.9170971622087336,-0.0335500349831186,-0.29527578511164715,False
-0.2273205077146415,-0.1420967260237343,-0.45840303487123196,0.012823614005221024,-0.28373962669183495,0.8447052145339576,0.04332903803603448,-0.24315570673218856,0.2054000282076005,0.2711527576207718,-0.009467695687809592,0.048321704930441654,False
-0.19638909165923998,0.1429605989447408,-0.45840303487123196,0.3007068005338625,-1.7030772718518654,0.5131842836472132,0.1539870630397214,-0.0636046471741138,-0.14918503136518882,-0.1721778058369049,-0.07805316049969928,-0.29527578511164715,False
-0.22945182929870347,-0.16833631242250605,-0.45840303487123196,0.39509473054325334,-0.4450279954600197,0.25799082916155275,0.13922840035158507,0.5762282817949234,-0.29058515126425877,-0.3501903359644613,-0.09563027494813901,-0.4098082817923434,False
-0.12335950113288166,0.5377471033989888,-0.1266357547838253,4.052627018407144,0.0,0.0,2.2831317993260205,0.6342546053726218,-0.2914600136650037,-0.3512939021008825,-0.0867377939200732,-0.29527578511164715,False
0.7023732792179036,1.6543769949252245,-0.45840303487123196,3.7199095651240417,0.03883711084453738,-0.5443538450098118,2.9095763346384635,0.19815896241816924,-0.3009146878961546,-0.3632219506557419,-0.13244570169480982,-0.29527578511164715,False
-0.1730363900050042,0.29562728344668565,-0.29251939482752864,0.0,0.0,0.0,-0.6604866683384555,1.0381519340648788,-0.05271279689422056,-0.051127317241431505,-0.11223839883184247,-0.1807432884309509,False
0.0,-2.711905091635899e-16,-0.29251939482752864,0.0,0.0,0.44372506664883354,1.3851534266777403,-0.057182792432609514,-0.1691875355495799,-0.1973170360699856,0.10186200597166925,-0.1807432884309509,False
-0.2527650669163293,-0.7184952430307704,0.20513152530358136,-0.14763586701074338,0.6839905859172764,0.8044013855337744,-0.033850462082010625,-0.4727459959021844,0.31935781936553,0.41270613382608373,-0.016329647072669713,0.048321704930441654,False
2.316569821866747,2.601879931775023,-0.1266357547838253,2.2356593657263724,-0.9611507755182132,-0.48847255610419416,1.5864079178795962,0.1030667742560839,-0.3025329597781458,-0.3652638582742337,-0.16053091309378328,-0.1807432884309509,False
0.33848637100669465,1.5527420136423875,-0.45840303487123196,0.6782585205714252,0.1356101321054465,-0.40743672130199243,0.508578309442991,-0.36909497968641336,-0.24856774409435364,-0.2972203415552445,-0.14959894069868743,-0.29527578511164715,False
1.140833892199265,1.988323981244098,-0.45840303487123196,3.6278813333648863,-0.3805126479527441,-0.3841984356876073,2.817574281517615,0.10846700579132601,-0.2911290795325698,-0.35087644613673946,-0.13679513268820387,-0.29527578511164715,False
-0.0833126562514729,0.6880283709555907,0.03924788525987804,0.0,0.0,1.0666899471726172,1.971027612176476,0.822937789187285,-0.26077839220741966,-0.31260753853820805,-0.14265792098152155,-0.29527578511164715,False
-0.18768980723259968,0.20378873105098447,-0.45840303487123196,0.0,-0.5095433429672924,0.0,-0.28781446288435236,11.421983314423455,-0.30096824278928375,-0.3632895157630083,-0.1257585286852043,-0.06621079175025461,False
3.1299279377032,3.3394193057042107,-0.45840303487123196,2.919971858294455,-0.5418010167209316,0.060186576328175694,2.1595040404448804,-0.09351133873969387,-0.28759846409506035,-0.3464230599314465,-0.1097447273773336,-0.29527578511164715,False
-0.2449436122362439,-0.41522696626549493,0.03924788525987804,0.0,0.0,-0.3254398972101949,-0.14438070645636314,-0.4929847577681366,-0.1843486045313024,-0.21638081994268382,-0.09087621926765432,-0.06621079175025461,False
-0.1521229707445282,0.22623797330956502,-0.45840303487123196,0.0,0.0,-0.15146018671757064,0.4964391496562124,-8.879595692887249e-17,-0.2330178142590576,-0.2776327475676997,-0.13036008896610576,-0.4098082817923434,False
0.08930820763074948,-2.711905091635899e-16,-0.29251939482752864,0.0,-0.34825497419910767,-0.5963098099650678,0.6513731627243077,-0.42489841362724484,-0.2973854966147396,-0.3587691294870987,-0.13916835649569118,-0.1807432884309509,False
5.142836540645107,3.4849614728601,-0.1266357547838253,0.0,0.0,-0.3766403177069927,2.299423829566171,0.10750942929982951,-0.2604974691378335,-0.31225346556878203,-0.16555950832422722,-0.29527578511164715,False
-0.24373207025610857,-0.5043517436492465,0.37101516534728474,0.0,0.0,0.0,1.935696268165484,0.14683255005095763,0.2265167854962226,0.297416942747715,-0.07399299565354918,-0.29527578511164715,False
-0.1583555602676091,0.19736960001419515,-0.29251939482752864,0.0,0.0,0.0,2.215727517352066,-0.29934342096161404,-0.21243342639044588,-0.2517164363638983,-0.15149750391467942,-0.1807432884309509,False
-0.06470845097569311,0.539335628417054,-0.29251939482752864,0.0,0.0,2.5548161943566003,-0.6018353594739145,0.76574407290154,-0.2679261322851923,-0.32161714934549984,-0.15220136386247127,-0.4098082817923434,False
-0.23433323735244443,-0.36020608779358454,0.20513152530358136,1.5749438556606374,0.006579437090898138,0.28261901633168435,1.125758749128682,-0.07443947677447227,-0.1983180854208802,-0.23395341700547734,0.06618133582167121,-0.4098082817923434,False
2.186146421034405,2.9410546758319485,-0.29251939482752864,1.1737951531207271,-0.7676047329963891,0.8476094608538292,0.7387112228744462,-0.014530804628660708,0.19871325102566612,0.2628327776591871,-0.15738938360471066,-0.4098082817923434,False
-0.2189307116946828,-0.049065465155361664,-0.1266357547838253,-0.07684491950370026,-1.4450158818227687,0.9986868982454825,0.031956562025262834,-0.08710041880314959,-0.04621934062211573,-0.04299116662433352,-0.08299460710596744,-0.4098082817923434,False
1.5892015112764886,2.624986930574016,-0.29251939482752864,0.0,-0.6708317117354801,0.0,1.849763794938025,0.7662611329646483,0.06549957779578135,0.09675998615102477,-0.11522739024125006,-0.4098082817923434,False
-0.19956787430634854,0.12029913796398338,-0.29251939482752864,0.5838705905620349,0.6839905859172764,-0.5841208742264865,0.1173140224207168,-0.2816883972962087,-0.29251094150290025,-0.35261960670938225,-0.14186218307354415,-0.1807432884309509,False
0.8609209082002733,2.1109295788526232,-0.45840303487123196,0.21103826702494122,-0.574058690474568,-0.5777040269258676,0.1565426756264116,-0.46181275305718594,-0.3010909189328521,-0.3634442955320699,-0.11895552402527226,0.048321704930441654,False
1.9482725526971405,2.8229765370374755,-0.1266357547838253,-0.05324793700135255,-2.41274609443188,0.9154911624416935,-0.5035720555156751,-0.15605686099585794,-0.23628085395037662,-0.28174236464907765,-0.1531971475343322,-0.4098082817923434,False
-0.26022309766053014,-1.189294765029262,-0.45840303487123196,0.0,0.0,0.8960836779810467,-0.7219491510483554,0.4310921776759341,-0.29281614146590856,-0.3530046043636876,0.16898115126337043,-0.4098082817923434,False
-0.2575185491307905,-0.927571523974262,-0.45840303487123196,-0.21842681451778648,0.8775366284391003,-0.5534881049311905,-0.09518516416257618,-0.4852272947065189,-0.26991054476306603,-0.32411878742538563,0.09668293741741821,-0.29527578511164715,False
-0.08806070820491112,0.6713304523381904,-0.29251939482752864,-0.855545342081174,1.0710826709609214,-0.7572301345360746,-0.7698668870487974,-0.6131679493914213,-0.30612680112226215,-0.36979889015630263,-0.1590907619792805,-0.06621079175025461,False
0.0,-2.711905091635899e-16,-0.45840303487123196,0.0,0.0,0.0,0.0,-8.879595692887249e-17,-0.055999848519688346,-0.055246456256782366,0.5203428038711627,-0.29527578511164715,False
-0.24784130673518823,-0.48082593226242437,-0.29251939482752864,0.0,-0.4450279954600197,0.5748287319965784,-0.658953300786441,-0.5278172196817448,-0.05205175662708189,-0.05029895044220117,0.05529124834945676,-0.4098082817923434,False
-0.09221409098983069,0.6570179506661331,-0.45840303487123196,0.44228869554794875,-1.0579237967791237,-0.1313610076924192,0.36827517843369706,-0.2273314818400848,-0.26978064847929834,-0.32395502893862366,-0.06961086156491375,-0.4098082817923434,False
-0.25082587626073266,-2.711905091635899e-16,-0.45840303487123196,0.0,0.0,-0.058658580806472765,0.1751347571945833,-0.3067353491145691,-0.26293913508171834,-0.3153309362343078,0.3812780930599625,-0.4098082817923434,False
0.07540438044036002,0.8685830244560128,-0.45840303487123196,3.3211205608343657,0.3936715221345432,-0.5147136935690318,2.537095800128362,-0.0825718474347183,-0.2921433105111051,-0.3521558567918095,-0.10855872118319981,-0.29527578511164715,False
12.666815359922145,5.357482041464293,-0.29251939482752864,2.8727778932897596,0.03883711084453738,-0.3443239701474552,2.1205309484978545,-0.21338648128610557,-0.3007311704794396,-0.3629903959160533,-0.15549224250378013,-0.29527578511164715,False
-0.1326602757508286,-2.711905091635899e-16,-0.29251939482752864,0.0,-0.7030893854891164,-0.40885244026014717,1.9582495492430247,-0.21171970458720382,-0.2902973392535651,-0.3498273070515712,-0.11648801396509832,-0.4098082817923434,False
-0.04238217887252603,0.8168408860041066,-0.29251939482752864,0.0,0.0,0.08274100178723487,2.682126814423033,0.49383608853637245,-0.30252981338677465,-0.3652598939961364,-0.12938051930838107,-0.4098082817923434,False
-0.11954840967332422,0.5532523135437175,0.37101516534728474,2.8255839282850643,-1.5417889030836793,2.632386126842936,2.0713354062040676,-0.17380873579090902,-0.01323581923734737,-0.0016863015668207564,-0.01836693128065649,-0.4098082817923434,False
0.7848913078331503,2.0441379043830223,0.37101516534728474,0.93782532809725,-0.18696660543092297,-0.5627718323375134,0.6791654496045639,-0.32530108582164247,-0.2965220274627494,-0.3576797704086588,-0.15087918546828688,-0.1807432884309509,False
-0.04080404223657195,0.8216117198947924,-0.45840303487123196,1.1266011881160316,-0.3159973004454713,0.5665043045226288,0.7505948214025561,-0.18058519063611592,-0.04078456224665339,-0.036182672384084166,-0.10721687396528118,-0.4098082817923434,False
1.4101248593719016,2.515257751088243,-0.45840303487123196,0.8198404155855115,-0.6385740379818408,-0.09728829278981331,0.5897190090704059,-0.17964479740955658,-0.28187610554826853,-0.3392060560367822,-0.15352895105513506,-0.1807432884309509,False
-0.06006164984607661,0.7643617132065631,0.03924788525987804,-0.24202379702013418,0.6194752384100035,-0.3920086205871533,-0.1386305781363101,-0.4395369932386865,-0.24709066238515726,-0.29535935312957634,-0.16661322428217942,-0.29527578511164715,False
17.153560131281363,5.90732064736583,0.5368988053909881,4.8785214059893125,-0.5418010167209316,-0.012160707344839311,3.867292151500628,0.03768913751528164,-0.2669001768588105,-0.32032383201049064,-0.17283031869424464,-0.29527578511164715,False
-0.1509117791584049,0.23170296122675846,-0.45840303487123196,0.22519645652634984,-0.3154489199916602,0.5049288662709773,0.4855777961627789,-0.15824850833283938,0.2776782683890755,0.36098563382086324,-0.13661798310877185,-0.4098082817923434,True
-0.18056927953489416,0.25030436148517077,-0.45840303487123196,0.593309383562974,-0.46470517644973824,0.8627131596816857,0.5181618566430793,-0.01623194785743672,0.3029063656026066,0.3922985651356087,-0.10660926419558624,-0.29527578511164715,True
-0.25746670002854655,-0.9242749424016672,-0.45840303487123196,0.0,0.4194776611374529,-0.662732157364171,-0.13671386869629246,-0.5672156968601972,-0.30714623192653734,-0.3710853899794131,0.24011576876283267,0.39191919497253047,False
-0.24562808556521037,-0.5404693674961155,-0.45840303487123196,-0.029650954499004845,0.10335245835181012,-0.6070874359124127,0.07616865977500373,-0.4475381462394125,-0.3018673489635416,-0.3644240024444326,-0.002312605170287679,-0.06621079175025461,True
0.0,-2.711905091635899e-16,0.37101516534728474,0.0,-3.361960402306404,0.2039614926389886,-0.11179664597606269,-0.23833189562983753,-0.2749735190381777,-0.33050203764695074,-0.06787393488083895,-0.1807432884309509,False
-0.2552358039136392,-0.724138460687399,0.20513152530358136,0.08833395801273315,0.0027407739142173973,-0.6579453595095534,0.18082099519996883,-0.5121623749184713,-0.2963061518947746,-0.35740743063904884,0.12058151996153194,0.5064516916532267,True
-0.2568555053820915,-0.810013470719743,0.5368988053909881,-0.14763586701074338,0.6170559128784807,-0.5988670028946261,-0.03542216382282514,-0.5608522495983291,-0.2745329248864794,-0.3299465038700431,0.1584751822576661,0.5064516916532267,True
0.0,-2.711905091635899e-16,-0.29251939482752864,-0.14763586701074338,-0.17593448100717846,-0.6700242736605294,-0.20060418336354824,-0.4422785050536561,-0.3055028551533947,-0.36901148965840624,-0.16826012226710074,-0.4098082817923434,False
-0.2559002025378408,-0.7563415894495279,0.03924788525987804,-0.5015906045459587,0.649861967085931,-0.6687654972611644,-0.2843004955776533,-0.5219427768976876,-0.2972415906093928,-0.35858756964069205,-0.09928396184901987,-0.06621079175025461,True
-0.2569249678859912,-0.8919748654276712,2.859269766002835,-0.855545342081174,0.6865389421438146,-0.655840061855253,-0.661892255261135,-0.5439696917975976,-0.27439067487659113,-0.32976715780510607,-0.054340860436641526,-0.06621079175025461,True
-0.25909121727797274,-1.0552937237728757,2.859269766002835,-0.855545342081174,0.6865389421438146,-0.6444226868329916,-0.661892255261135,-0.5439696917975976,-0.2713514926513571,-0.32593542340716253,0.05725793867319944,-0.06621079175025461,True
0.0,-2.711905091635899e-16,-0.45840303487123196,-0.17123284951309106,0.06877223208791099,0.9656190202102618,-0.037683880962045974,0.34789080885034385,0.38817115400929036,0.4979660776514278,-0.137007503676578,-0.4098082817923434,True
0.0,-2.711905091635899e-16,-0.45840303487123196,-0.2656207795224819,0.27270524555840536,0.1937429949954801,-0.10796322709602735,-0.09748848351514264,0.1846846842181277,0.24537284204281876,-0.08980583303617587,-0.4098082817923434,True
-0.2514791132661565,-0.6793376905218225,-0.45840303487123196,-0.9735302545929125,0.4194776611374529,-0.08638328331442796,-0.9506764775571311,-0.2385193494291517,0.22564288357284365,0.2963303138738813,-0.11826205129269315,-0.4098082817923434,True
0.0,-2.711905091635899e-16,-0.45840303487123196,-0.336411727029525,0.5528308844349883,0.23291941719134687,-0.2178545683237073,0.18602289102757158,0.4555029357561163,0.5812326155802967,-0.11732242465126083,-0.4098082817923434,True
-0.2136739354598549,0.0010282906968389852,-0.45840303487123196,-0.1830313407642652,-0.16038628225792667,0.31279937739868535,-0.08687942325583294,-0.34101440054915205,0.15658187824830444,0.2103755990361459,-0.12123461839569166,-0.4098082817923434,True
-0.20654621468357298,-0.08782849051718358,-0.45840303487123196,0.0,-0.050871479864329085,1.3200089897576806,-0.06324000682894829,-8.879595692887249e-17,1.273925633043375,1.5809759488470247,-0.12123518629341175,-0.4098082817923434,False
0.0,-2.711905091635899e-16,-0.29251939482752864,-0.2892177620248296,0.20567379949834677,0.15956551688997084,-0.12776922464287663,-0.1969842738461165,0.045893684523709774,0.07226605097653681,-0.11011526543234242,-0.4098082817923434,True
-0.237497597732954,-0.2804509088536218,0.03924788525987804,-0.12403888450839566,0.12828764016337305,1.2071080919458888,-0.04726742816213434,0.44923145698956785,0.06623076603054362,0.09767319947036222,0.069057380270098,-0.4098082817923434,False
-0.25504383621109217,-0.8015484016711985,-0.45840303487123196,-0.9735302545929125,0.4194776611374529,0.2240516349825177,-0.8912584849165833,-0.18062580562596733,0.8365944879165178,1.0495860823621719,-0.1029942633684193,-0.4098082817923434,True
-0.22795459523572179,-0.2833166181327518,0.8686660854783946,-1.2525834502691757,0.973116115771127,-0.7041998323053688,-1.1455419372922613,-0.5543005831007998,-0.27778414077022445,-0.33404597324272467,-0.16702874116393004,-0.29527578511164715,True
-0.21374807336405285,-0.14583644582653296,-0.45840303487123196,-0.21842681451778648,0.44699345684930647,0.19009528013953203,-0.11499116170942549,-0.2621838294775702,0.22585124092143666,0.2965893916714245,-0.1294960980801219,-0.4098082817923434,True
-0.24487598604148272,-0.5257557400611547,2.527502485915428,-1.7020351759913919,1.8676214089594838,-0.7457852961598196,-1.6061911060431755,-0.6184819521789788,-0.2848312625639364,-0.34293293308114026,-0.1686980214557419,-0.29527578511164715,True
-0.09284034629918902,0.4526727635189794,-0.45840303487123196,0.18272188802212397,0.24799586746311797,0.4299856186716162,0.3239353000546218,0.12166219114804866,0.3553952944550225,0.4573770429790998,-0.1526751581179981,-0.4098082817923434,True
-0.24735217739198956,-0.46889884753570993,-0.29251939482752864,0.93782532809725,-2.186942378156421,0.3017082305893704,0.6823599653379268,-7.65545865446348e-05,-0.23483930990372043,-0.27992676618501117,0.0009704227497310028,-0.4098082817923434,False
-0.041537612232773774,0.820419011422121,-0.1266357547838253,0.08833395801273315,-0.34825497419910767,-0.4112607804535338,0.16229280394646464,-0.27399185671936804,-0.25897766274580686,-0.31033804045812496,-0.15642965644310272,-0.29527578511164715,False
3.076705357167272,3.319143261668796,-0.29251939482752864,4.642551580965836,-0.574058690474568,1.225371817825216,3.680732432672241,0.5652169332002105,-0.22799117252430623,-0.2713026734806953,-0.08728066794090633,-0.4098082817923434,False
1.716376380694099,2.6977421474069736,-0.29251939482752864,1.1973921356230748,-2.2837153994173316,0.9877332784206743,0.7480392088158658,0.23463434753471624,-0.1369042684044084,-0.15675021178811588,-0.13637805543400802,-0.1807432884309509,False
2.267496419176178,2.9792213469574347,-0.1266357547838253,0.5838705905620349,-1.1546968180400343,1.6259474745794387,0.44404909162906264,-0.32238930347229583,-0.1803784547791882,-0.21138792416650096,-0.15568954913066224,-0.4098082817923434,False
0.0,-2.711905091635899e-16,-0.29251939482752864,0.0,0.0,0.0,0.0,2.021253384567996,-0.2049140809317776,-0.24225309805563136,0.042774231192229555,-0.4098082817923434,False
1.7695098501449327,2.3503804079001194,-0.45840303487123196,0.6074675730643827,-2.122427030649147,-0.3909335757042005,0.45618825141584124,0.11557931536030414,-0.3017787200866008,-0.3643121446570391,-0.16092621591699066,-0.4098082817923434,False
-0.2567620325661765,-0.8040499283563857,-0.29251939482752864,-0.10044190200604795,0.5549598909027308,-0.6796592523985995,0.023650821118519582,-0.5260311442607295,-0.29821293130555204,-0.35981309860393695,-0.001372716474066861,-0.06621079175025461,True
-0.25589233428549607,-0.8389977672367146,-0.29251939482752864,-0.10044190200604795,0.5549598909027308,-0.6434350639095068,0.023650821118519582,-0.5260311442607295,-0.2914750832236764,-0.3513129157799413,0.08960804949252613,-0.06621079175025461,True
-0.2483947531748659,-0.5998592326297295,-0.29251939482752864,0.44228869554794875,0.1296102047872708,-0.6078300665140861,0.2006269927468181,-0.48613488351819834,-0.2907480349775604,-0.35039580516205104,0.017813958143693215,0.16285420161113792,True
-0.25524706480216924,-0.724138460687399,0.20513152530358136,-0.7611574120717832,0.4194776611374529,-0.647475511077303,-0.6210024538740914,-0.6134316344024565,-0.28187610554826853,-0.3392060560367822,-0.05439605000549362,-0.06621079175025461,True
-0.23404175754205592,-0.2291644445287497,0.20513152530358136,-0.14763586701074338,-0.7676047329963891,-0.09700434001592054,-0.022669657015240863,-0.2397924731494937,-0.20274986046701604,-0.23952970035953164,-0.12719049641879188,-0.4098082817923434,False
-0.25927094116806365,-1.0139666195465598,-0.29251939482752864,-1.1151121496069984,0.748505933424552,-0.6321040391207898,-1.0866989574837185,-0.5596067753133861,-0.25878533543325244,-0.3100956580631721,-0.05067710242957367,-0.4098082817923434,False
-0.2594111069854275,-1.0330499551093029,-0.29251939482752864,-0.855545342081174,0.7807636071781883,-0.6196853524198567,-0.7506997926486205,-0.5260836313245375,-0.2588696256020919,-0.31020187057331994,0.03104043862925388,-0.29527578511164715,True
-0.1603035171193115,0.18807685980562253,0.37101516534728474,0.5366766255573395,-0.7353470592427528,0.26946009114317326,0.42296528778886827,-0.21086210345534148,-0.09666198900632705,-0.10623318310539698,-0.09999451195196397,-0.29527578511164715,True
0.0,-2.711905091635899e-16,-0.1266357547838253,2.0940774707122864,-0.5095433429672924,0.9372689649294219,1.2912346641168744,0.0012200008587116204,0.08831127955612487,0.1252421870560679,-0.04083184179224615,-0.4098082817923434,False
-0.20784431732943004,0.05350746349438252,-0.45840303487123196,-0.3836056920342204,0.5872175646563672,-0.17015170714585845,-0.3334960378714403,-0.4905994081718639,-0.25789719194893,-0.3089763416100751,-0.04282019267622901,-0.4098082817923434,False
-0.1265877051905543,0.5234346017269315,0.5368988053909881,0.6546615380690776,-0.5095433429672924,0.04532557217886018,0.4926057307761771,-0.269403924981154,-0.1616768343872052,-0.18787592405683984,-0.13132943318342072,0.048321704930441654,False
-0.259986540869684,-1.1308520498683614,0.20513152530358136,1.2681830831301173,-0.9934084492718495,0.28658026229366007,0.9091705824066848,-0.16220690772835672,-0.013562149702406597,-0.002094811221235718,0.04276724118261897,-0.29527578511164715,False
-0.1786457511086743,0.2622314462118852,-0.29251939482752864,0.8670343805902069,-1.2514698393009462,-0.4563995637153388,0.6261364884307417,-0.19403656285190132,-0.2971336528254054,-0.3584513997558871,-0.12501301772093895,-0.4098082817923434,False
-0.2601878912614563,-1.1797530972478905,-0.29251939482752864,-1.3479388565611625,1.2968863872363816,-0.4833904478981239,-1.5141890529223272,-0.6129953356845528,-0.0594042771032572,-0.05951311264733863,-0.054396007548229285,-0.29527578511164715,False
-0.22262559772965174,-0.0884248447535193,-0.29251939482752864,0.0,0.0,0.0,-0.6009408950685733,-8.879595692887249e-17,-0.11426548568984525,-0.12832429443545879,-0.09883888620671409,-0.4098082817923434,False
0.18266258578644626,1.3130076106354274,0.37101516534728474,1.2917800656324652,-0.2514819529381957,0.2238436878908611,0.9340878051269146,-0.04682597002050213,-0.09726602990978289,-0.10699101248267748,-0.14661990551776713,-0.4098082817923434,False
0.0,-2.711905091635899e-16,-0.29251939482752864,0.0,0.0,0.0,0.0,-0.1213060508330011,-0.26242849232212395,-0.31468730657879623,-0.10003560209835513,-0.4098082817923434,False
-0.2036751221735019,-2.711905091635899e-16,-0.29251939482752864,0.0,0.0,-0.5029459761126805,0.3054071088011176,-0.26004998039537736,-0.2680163840376826,-0.3217309208201422,-0.10875012350294747,-0.29527578511164715,False
-0.14001271822332656,0.4649918865660307,-0.1266357547838253,-0.5723815520530018,1.0710826709609214,-0.6635548425128933,-0.5143056283797741,-0.4975141101940651,-0.2607063564049733,-0.3125167586150047,-0.14730289816029452,-0.4098082817923434,False
3.969422216873074,3.6280547560907,-0.45840303487123196,2.542420138256893,-1.2192121655473085,0.0,1.5522265995326143,-0.3726550397583881,-0.2173854820897448,-0.25794985457671826,-0.13384161986493232,-0.4098082817923434,False
-0.2587335375863153,-0.9543311959129877,-0.29251939482752864,0.20631887052447168,-0.7030893854891164,-0.34956051232810403,0.23640556896048134,-0.30269103339436615,-0.2723008748477362,-0.32713232625074,0.0827967644081764,-0.4098082817923434,False
0.24985090043434194,1.4227367901212002,-0.29251939482752864,1.1195220933653272,-1.2837275130545827,0.7603688137410266,0.8068821886244081,-0.26381780176159203,-0.26005810042277455,-0.3116997393061748,-0.09308033024950119,-0.06621079175025461,False
